masah
t	x	y	v
0.010000000000000227	0.004056026030071769	0.5772649562398121	0.6480503417641864
0.02	0.008103313615956342	0.5715686475763343	0.7162393172185864
0.030000000000000453	0.012387787533765404	0.5656124348792879	0.7579344321822886
0.04	0.01698928547752343	0.5592875504970651	0.8036093011579013
0.050000000000000454	0.02189056942563669	0.5526504790130415	0.8523745041084853
0.06	0.027096442512997865	0.5455593934917736	0.917063310494082
0.07000000000000045	0.03258556227341394	0.5377501711582441	0.9855789403388933
0.08	0.03850458254034267	0.5294845472974143	1.0355625639620234
0.09000000000000045	0.04449104556512781	0.5208027407588425	1.111000624402091
0.1	0.05133143910825033	0.5113406583660122	1.1768475544621877
0.11	0.058355657857432575	0.5017827356967638	1.1921348861108152
0.12	0.06550793258130241	0.49217033579487396	1.2663624832251916
0.13	0.07355951226411908	0.4815265665932934	1.3656056802082108
0.14	0.08195925456182493	0.47036883230039106	1.3976102008742801
0.15	0.09012812255110703	0.45901419527010634	1.4214136816004517
0.16	0.0985985300911082	0.4473188593816006	1.5039105697208026
0.17	0.10812166368533627	0.43491167925749924	1.5552260010342454
0.18	0.11752503970309308	0.4226352940065453	1.6380967726206472
0.19	0.12812445121682237	0.4089649471789061	1.7566994160992804
0.2	0.13859177029062675	0.3945178617311455	1.7719525464927641
0.21	0.14938078994305748	0.38060838894691273	1.7720441962602842
0.22	0.1599245141281444	0.3662164431489834	1.8523170798179331
0.23	0.17201725594116013	0.35128226010605074	1.9663309188948705
0.24000000000000046	0.18268009073538116	0.3341420507726183	2.0136123973797604
0.25	0.19445641443187434	0.317840697328854	2.054754087404395
0.26000000000000045	0.20701511701944358	0.30102691466183024	2.1388245538463964
0.27	0.22007447789086781	0.283583683251946	2.1642425723346403
0.28000000000000047	0.23301914744057534	0.2664238979346846	2.1992805604731935
0.29	0.2471349204988837	0.24890708538928952	2.2695638452106075
0.30000000000000043	0.26156003999135974	0.23112821163452268	2.345468045363953
0.31	0.2770535516974251	0.21277726878395598	2.41583765431587
0.32000000000000045	0.2931810179680627	0.19459572772497946	2.4349577486721374
0.33	0.3102144156891057	0.17711265334438253	2.502208337048882
0.34000000000000047	0.328295412743817	0.15893906068596342	2.5379825591456253
0.35	0.3474474553599285	0.1426127555897242	2.599743893621108
0.36	0.3680508217086652	0.12542824477519166	2.681667820143412
0.37	0.3888948973013673	0.10857385908075734	2.698266975368099
