massy
t	x	y	v
0.01	0.0031624241965195615	0.5861021213402849	0.5804645384152057
0.02	0.006737621249405731	0.581160573509747	0.6229699063838847
0.03	0.010459067327829988	0.5760028342011707	0.6629837757763634
0.04	0.014428483134560618	0.5703592014561353	0.7301916484239623
0.05	0.01891475521561163	0.5640959756853545	0.7946459171850919
0.06	0.02375803544064141	0.5574927991910233	0.862629074294406
0.07	0.029233816332968635	0.5502696043036991	0.9072264561102503
0.08	0.03445245022459169	0.5428349197572385	0.9418598714052324
0.09000000000000023	0.040302571087166464	0.5350274694421772	1.0021816120455
0.10000000000000023	0.046326891001184464	0.5266873239717339	1.0927700221241132
0.11000000000000022	0.05316425934001566	0.5173572825787687	1.1701753284133924
0.12000000000000023	0.06005570795037975	0.5077335986158455	1.2208865291517652
0.13000000000000023	0.06742813311730643	0.49753892059571836	1.244232591330235
0.14000000000000024	0.07465155475119366	0.48757901718386065	1.2903855117864955
0.15000000000000022	0.0827163957167759	0.4767469285242245	1.3808334545458292
0.16000000000000023	0.09128729884255384	0.46553514206617863	1.4609597413772903
0.17000000000000023	0.10023044979460587	0.4533584857344848	1.4921838229871234
0.18	0.10886536607276183	0.44141758462177616	1.533574096872582
0.19	0.11834910061990274	0.4286106717601078	1.6330630254238856
0.2	0.12845909362166102	0.41528630492211055	1.7156749754053606
0.21	0.13933882319745283	0.40146573126265317	1.7737247059959607
0.22	0.1500343877146641	0.3871270006362336	1.7784417332707558
0.23	0.1608119106346772	0.373109982015473	1.8456045021034777
0.24	0.17253178027171562	0.3578632052670787	1.9560533457074893
0.25	0.18328716748016533	0.3410893526301732	2.0150736081162703
0.26	0.1950478120254347	0.32443811031558745	2.065283354014167
0.27	0.20782371066080635	0.30786110889548646	2.0767212604132417
0.28	0.22020197409778025	0.2913869891875663	2.1548324131376693
0.29	0.23360131645321486	0.27332364907148277	2.225559600921278
0.3	0.2472209532850394	0.25601438709810165	2.2986567903907367
0.31	0.2624530974510431	0.23753113659670488	2.3808672963024287
0.32	0.2777375114209682	0.21946098352774368	2.369041772109099
0.33	0.2933659477310493	0.20162376611702404	2.461664174030467
0.34000000000000025	0.31093874326173815	0.18310724360270247	2.5369563558717827
0.3500000000000002	0.32885019641289354	0.16535632733063632	2.5177827821800953
0.3600000000000002	0.34749522580407954	0.14847610675407308	2.5488054054682308
0.3700000000000002	0.36727824808082027	0.13186232125514885	2.6769516601474503
0.3800000000000002	0.38851079769216695	0.11406461246801203	2.7463450534264418
0.39000000000000024	0.4110072027014838	0.09862464701678031	2.7645169540980747
0.40000000000000024	0.43454249690800756	0.0834361246976264	2.776726239424304
0.41000000000000025	0.45876071876358987	0.07027530580416741	2.7739033433349483
0.4200000000000002	0.484140902880198	0.05858025962952429	2.8121910475307343
0.4300000000000002	0.5102557345103892	0.047656049663399314	2.8476524934869416
0.4400000000000002	0.5374624607040196	0.03856872893580121	2.9149822202300357
0.45	0.5666355313695517	0.032818022711597616	2.9289615791612853
0.46	0.5945709695614714	0.025524780570391092	2.872690728739227
0.47000000000000025	0.6230437194570224	0.021906692550598517	2.869006588639056
0.48	0.6516621717640514	0.01977376732698466	2.851262946817194
0.4900000000000002	0.6800364884753833	0.01998200130865102	2.876151007137605
0.5	0.7091566170223592	0.0215866685330397	2.8662325087456946
0.5100000000000005	0.737141231716029	0.024998356269802624	2.869545318693346
0.52	0.7656654695270764	0.03160992763445447	2.861426996739449
0.5300000000000005	0.7932394410204407	0.0363163373577059	2.7919216837060548
0.54	0.8203032339360465	0.04312710504774009	2.8089954711478597
0.5500000000000005	0.8473878191386938	0.051287488613850796	2.8008190072091588
0.56	0.8735075331251214	0.06065244077225751	2.764240567847934
0.5700000000000005	0.8990389233815573	0.07099976390787366	2.6764493585965394
0.58	0.9222956745627947	0.08267673923350893	2.628410220594068
0.59	0.9456901756891626	0.0952294311202262	2.6514701403074574
0.6	0.967707853833773	0.11006015640225086	2.6115558941847445
0.61	0.9885080910300096	0.12514123148804934	2.5586188346977856
0.62	1.0085009887467449	0.14095566223206657	2.4932823694364887
0.63	1.0266262258889527	0.1572907351292031	2.37934872301902
0.64	1.0430268149736202	0.17370451658828046	2.3169672177494545
0.65	1.0592924191639501	0.19015796276054997	2.2952461013410255
0.66	1.0748138665109337	0.2068231702573633	2.26291531639022
0.67	1.089381327163672	0.2239658302923192	2.2404193358997357
0.68	1.1031551899264769	0.24152995500220736	2.189937149405168
0.69	1.1162151129980116	0.2585819800657229	2.1310908785290996
0.7	1.1284988044150255	0.27579831559438917	2.0529754649080987
0.71	1.1399720789757788	0.2920706329400482	2.0095343258968055
0.7200000000000004	1.1514930398131766	0.3087612708811577	1.9563170328711477
0.73	1.161271333613229	0.32489154525414704	1.923423157315197
0.7400000000000004	1.1725624222911517	0.3409467300022477	1.8563774365817047
0.75	1.1824084648995896	0.35541492245594136	1.7341691519858222
0.7600000000000005	1.191959249712391	0.36969912372990715	1.6948895662062224
0.77	1.2013006800662012	0.3835599835280433	1.622608863211537
0.7800000000000005	1.2098287945733932	0.396788294548699	1.5454622644773832
0.79	1.217956756069773	0.4095975828131667	1.4839792249831474
0.8000000000000005	1.225919190617339	0.42172775908227716	1.4099424671023773
0.81	1.2332487444409757	0.43328999079273917	1.3359559390833295
0.8200000000000005	1.240150597979539	0.4443414353194556	1.2610132322959375
0.83	1.246547458379075	0.4547190821501152	1.2019207070718483
0.84	1.2526349274482826	0.464883754374301	1.1351865812386437
0.85	1.2583019148808292	0.474143092602081	1.0554706066844588
0.86	1.2638273959803252	0.4827816852264743	0.9947929894920011
0.87	1.268718187028938	0.4910943908212001	0.9159335422956281
0.88	1.2733218346537918	0.49844786969611055	0.8581356807830314
0.89	1.2774415447327105	0.50587484308171	0.8145139403044924
0.9	1.2813526230191867	0.5126210705276227	0.7557892889078213
0.91	1.2850643255441103	0.5189278194623089	0.6859515916724982
0.92	1.288246334593296	0.5244822920153199	0.6284644185268359
0.93	1.291053821482346	0.529978292237153	0.5760567915445534
0.94	1.2935154930148152	0.534727902800567	0.4921663621906484
0.95	1.2957833617618564	0.5386109360948179	0.4201913664407184
0.96	1.2973862725397638	0.5421872177585083	0.3510359585618014
0.9700000000000004	1.299205277681104	0.5447412696194283	0.27751669352171193
0.98	1.3002580840821722	0.546936839273764	0.2293886162673658
0.9900000000000004	1.3006820828653902	0.5490848512471738	0.1794090723006488
1.0	1.3011219194295056	0.5504194869134499	0.12460848192610234
1.0100000000000005	1.301239227943874	0.5515139454957966	0.06613157274274013
1.02	1.3009778642003647	0.5517342500314025	0.03145568164942106
1.0300000000000005	1.3006151759687719	0.5515935890491029	0.06764777074131173
